rating_R,cast,man,man,family,country,young,rating_TV-G,love,love,woman,home,rating_G,duration,black,life,life,rating_TV-MA,series,rating_TV-Y,world,world,release_year,rating_TV-14,new,school,movie,type,group,director,rating_TV-PG,christmas,girl,girl,rating_TV-Y7,rating_PG-13
0.0,4403,0,0,0,9494,0,0.0,0,0,0,0,0.0,103,0,0,0,0.0,0,0.0,0,0,2002.0,0.0,0,0,0,0,0,8810,0.0,0,0,0,0.0,1.0
1.0,1944,0,0,0,9337,0,0.0,0,0,0,0,0.0,94,0,0,0,0.0,0,0.0,0,0,2012.0,0.0,0,0,0,0,0,4567,0.0,0,0,0,0.0,0.0
0.0,1774,0,0,0,4096,0,0.0,0,0,0,0,0.0,96,0,0,0,0.0,0,0.0,0,0,2009.0,0.0,0,0,1,0,0,9869,1.0,0,0,0,0.0,0.0
1.0,2517,0,0,0,3325,0,0.0,0,0,0,0,0.0,92,0,0,0,0.0,0,0.0,0,0,2016.0,0.0,0,0,0,0,1,1346,0.0,0,0,0,0.0,0.0
0.0,2599,0,0,0,9337,0,0.0,0,0,0,0,0.0,93,0,0,0,0.0,0,0.0,0,0,2003.0,0.0,0,0,0,0,0,5144,0.0,0,0,0,0.0,0.0
1.0,3762,0,0,0,6044,0,0.0,0,0,0,0,0.0,107,0,0,0,0.0,0,0.0,0,0,2017.0,0.0,0,0,0,0,0,5111,0.0,0,0,0,0.0,0.0
0.0,5231,0,0,0,9337,0,0.0,0,0,0,0,0.0,109,0,0,0,0.0,0,0.0,0,0,2018.0,0.0,0,0,0,0,0,6680,0.0,0,0,0,0.0,1.0
0.0,7792,0,0,0,9337,0,0.0,0,0,0,0,0.0,101,0,0,0,1.0,0,0.0,0,0,2017.0,0.0,0,0,0,0,0,6679,0.0,0,0,0,0.0,0.0
0.0,6407,0,0,0,7969,0,0.0,0,0,0,0,0.0,99,0,0,0,0.0,0,0.0,0,0,2012.0,0.0,0,0,0,0,0,1903,0.0,0,0,0,0.0,1.0
0.0,5062,0,0,0,9337,0,0.0,0,0,0,0,0.0,93,0,0,0,0.0,0,0.0,0,0,1999.0,0.0,0,0,0,0,0,6580,0.0,0,0,0,0.0,1.0
0.0,6880,0,0,0,9753,0,0.0,0,0,0,0,0.0,96,0,0,0,0.0,0,0.0,0,0,2012.0,0.0,0,0,0,0,0,2566,0.0,0,0,0,0.0,1.0
0.0,8548,0,0,0,1325,0,0.0,0,0,0,0,0.0,102,0,0,0,1.0,0,0.0,0,0,2010.0,0.0,0,0,0,0,0,8499,0.0,0,0,0,0.0,0.0
1.0,9101,0,0,0,6044,1,0.0,0,0,1,0,0.0,132,0,0,0,0.0,0,0.0,0,0,2005.0,0.0,0,0,0,0,0,1665,0.0,0,0,0,0.0,0.0
0.0,3891,0,0,0,9337,0,0.0,0,0,0,0,0.0,90,0,0,0,0.0,0,0.0,0,0,2014.0,0.0,0,0,0,0,0,2878,0.0,0,0,0,0.0,1.0
0.0,6977,0,0,0,9337,0,0.0,0,0,0,1,0.0,97,0,0,0,0.0,0,0.0,0,0,2010.0,0.0,0,0,0,0,0,7105,0.0,0,0,0,0.0,0.0
1.0,2936,0,0,0,9337,0,0.0,0,0,0,0,0.0,107,0,0,0,0.0,0,0.0,0,0,2017.0,0.0,0,0,0,0,0,7322,0.0,0,0,0,0.0,0.0
1.0,8798,0,0,0,9337,0,0.0,0,0,0,0,0.0,95,0,0,0,0.0,0,0.0,0,0,2015.0,0.0,0,0,0,0,0,7708,0.0,0,0,0,0.0,0.0
1.0,4423,0,0,0,1680,0,0.0,0,0,0,0,0.0,126,0,0,0,0.0,0,0.0,0,0,2013.0,0.0,0,0,0,0,0,5758,0.0,0,0,0,0.0,0.0
0.0,8073,1,0,0,6044,0,0.0,0,0,0,0,0.0,104,0,0,0,0.0,0,0.0,0,0,2008.0,0.0,0,0,0,0,0,5446,0.0,0,0,0,0.0,1.0
0.0,2225,0,0,0,9337,0,0.0,0,0,0,0,0.0,95,0,0,0,0.0,0,0.0,0,0,1996.0,0.0,0,0,0,0,0,3224,0.0,0,0,0,0.0,1.0
1.0,9250,0,0,0,9753,0,0.0,0,0,0,0,0.0,90,0,0,0,0.0,0,0.0,0,0,2014.0,0.0,0,0,0,0,0,8512,0.0,0,0,0,0.0,0.0
0.0,7699,0,0,0,7694,1,0.0,0,0,0,0,0.0,112,0,0,0,0.0,0,0.0,0,0,1993.0,0.0,0,0,0,0,0,4325,0.0,0,0,0,0.0,0.0
0.0,4146,0,0,0,6044,0,0.0,0,0,0,0,0.0,181,0,0,1,0.0,0,0.0,0,0,1990.0,0.0,0,0,0,0,0,2461,0.0,0,0,0,0.0,1.0
0.0,7094,0,0,0,9337,0,0.0,0,0,0,0,0.0,114,0,0,0,0.0,0,0.0,0,0,1980.0,0.0,0,0,0,0,0,3330,0.0,0,0,0,0.0,0.0
0.0,5038,0,0,0,1325,0,0.0,0,0,0,0,0.0,131,0,0,0,0.0,0,0.0,0,0,2015.0,1.0,0,0,0,0,0,5450,0.0,0,0,0,0.0,0.0
1.0,6977,0,0,0,9337,0,0.0,0,0,0,0,0.0,106,0,0,0,0.0,0,0.0,0,0,1981.0,0.0,0,0,0,0,0,7620,0.0,0,0,0,0.0,0.0
0.0,3178,0,0,0,5288,0,0.0,0,0,0,0,0.0,88,0,0,0,0.0,0,0.0,0,0,2002.0,0.0,0,0,0,0,0,3723,0.0,0,0,0,0.0,0.0
1.0,2980,0,0,0,9337,0,0.0,0,0,0,0,0.0,95,0,0,0,0.0,0,0.0,0,0,2015.0,0.0,0,0,0,0,0,2563,0.0,0,0,0,0.0,0.0
0.0,2841,0,0,0,6582,0,0.0,0,0,0,0,0.0,106,0,0,0,0.0,0,0.0,0,0,2004.0,1.0,0,0,0,0,0,3985,0.0,0,0,0,0.0,0.0
1.0,1763,0,0,0,9337,0,0.0,0,0,0,0,0.0,84,0,0,0,0.0,0,0.0,0,0,2003.0,0.0,0,0,0,0,0,4168,0.0,0,0,0,0.0,0.0
0.0,7797,0,0,0,9337,0,0.0,0,0,0,0,0.0,118,0,0,0,0.0,0,0.0,0,0,2016.0,0.0,0,0,0,0,0,1854,0.0,0,0,0,0.0,1.0
0.0,8387,0,0,0,3543,0,0.0,0,0,0,0,0.0,89,0,0,0,0.0,0,0.0,0,0,2017.0,1.0,0,0,0,0,0,5128,0.0,0,0,0,0.0,0.0
1.0,9318,0,0,0,3543,0,0.0,0,0,0,0,0.0,89,0,0,0,0.0,0,0.0,0,0,2012.0,0.0,1,0,0,0,0,6286,0.0,0,0,0,0.0,0.0
0.0,5742,0,0,0,4096,0,0.0,0,0,0,0,0.0,117,0,0,0,0.0,0,0.0,0,0,2009.0,0.0,0,0,0,0,0,7478,0.0,0,0,0,0.0,1.0
0.0,1308,0,0,0,9337,0,0.0,0,0,0,0,0.0,92,0,0,0,0.0,0,0.0,0,0,2007.0,0.0,0,0,1,0,0,6642,0.0,0,0,0,0.0,0.0
0.0,1174,0,0,0,9337,0,0.0,0,0,0,0,0.0,110,0,0,0,0.0,0,0.0,0,0,2003.0,0.0,0,0,0,0,0,9096,0.0,0,0,0,0.0,1.0
0.0,4834,0,0,0,7694,0,0.0,0,0,0,0,0.0,145,0,0,0,0.0,0,0.0,0,0,2005.0,0.0,0,0,0,0,0,3149,0.0,0,0,0,0.0,1.0
1.0,1456,0,0,0,6044,0,0.0,0,0,0,0,0.0,97,0,0,0,0.0,0,0.0,0,0,2010.0,0.0,0,0,0,0,0,7121,0.0,0,0,0,0.0,0.0
1.0,4569,0,0,0,9337,0,0.0,0,0,0,0,0.0,155,0,0,0,0.0,0,0.0,0,0,1997.0,0.0,0,0,0,0,1,2219,0.0,0,0,0,0.0,0.0
1.0,1503,0,0,0,9337,0,0.0,0,0,0,0,0.0,121,0,0,0,0.0,0,0.0,0,0,1998.0,0.0,0,0,0,0,0,4211,0.0,0,0,0,0.0,0.0
0.0,1775,0,0,0,9337,0,0.0,0,0,0,0,0.0,114,0,0,0,0.0,0,0.0,0,0,2008.0,0.0,0,0,0,0,0,2592,0.0,0,0,0,0.0,1.0
0.0,5240,0,0,0,4466,0,0.0,0,0,0,0,0.0,139,0,0,0,0.0,0,0.0,0,0,1981.0,1.0,0,0,0,0,0,4044,0.0,0,0,0,0.0,0.0
1.0,7379,0,0,0,9337,0,0.0,0,0,0,0,0.0,132,0,0,0,0.0,0,0.0,0,0,2015.0,0.0,0,0,0,0,0,3498,0.0,0,0,0,0.0,0.0
0.0,3811,0,0,0,9337,0,0.0,0,1,0,0,0.0,128,0,0,0,0.0,0,0.0,0,0,2007.0,0.0,0,0,0,0,0,3802,0.0,0,0,0,0.0,1.0
0.0,5382,0,0,0,4466,0,0.0,0,0,0,0,0.0,120,0,0,0,0.0,0,0.0,0,0,1988.0,1.0,0,0,0,0,0,4044,0.0,0,0,0,0.0,0.0
1.0,2089,0,0,0,9337,0,0.0,0,0,0,0,0.0,99,0,0,0,0.0,0,0.0,0,0,2004.0,0.0,0,0,0,0,0,1703,0.0,0,0,0,0.0,0.0
1.0,4505,0,0,0,9337,0,0.0,0,0,0,0,0.0,83,0,0,0,0.0,0,0.0,0,0,2015.0,0.0,0,0,0,0,0,8689,0.0,0,0,0,0.0,0.0
1.0,2586,0,0,0,9337,0,0.0,0,0,0,0,0.0,136,0,0,0,0.0,0,0.0,0,0,1999.0,0.0,0,0,0,0,0,9876,0.0,0,0,0,0.0,0.0
0.0,6699,0,0,0,9337,0,0.0,0,0,0,0,0.0,110,0,0,0,0.0,0,0.0,0,0,1998.0,0.0,0,0,0,0,1,6814,0.0,0,0,0,0.0,1.0
0.0,6750,0,0,0,9337,0,0.0,0,0,0,0,0.0,59,0,0,0,0.0,0,0.0,0,0,2016.0,1.0,0,0,0,0,0,9940,0.0,0,0,0,0.0,0.0
0.0,1659,0,0,0,9337,0,0.0,0,0,0,0,0.0,117,0,0,0,0.0,0,0.0,0,0,2009.0,0.0,0,0,0,0,0,3004,0.0,0,0,0,0.0,1.0
0.0,1890,0,0,0,9337,0,0.0,0,0,0,0,0.0,99,0,0,0,0.0,0,0.0,0,0,2015.0,0.0,1,0,0,0,0,2551,0.0,0,0,0,0.0,1.0
1.0,3606,0,0,0,6582,0,0.0,0,0,0,0,0.0,172,0,0,0,0.0,0,0.0,0,0,2012.0,0.0,0,0,0,0,0,9876,0.0,0,0,0,0.0,0.0
0.0,1273,0,0,0,3325,0,0.0,0,0,0,0,0.0,124,0,0,0,1.0,0,0.0,0,0,2016.0,0.0,0,0,0,0,0,6640,0.0,0,0,0,0.0,0.0
0.0,4709,0,0,0,9337,0,0.0,0,0,0,0,0.0,109,0,0,0,0.0,0,0.0,0,0,2018.0,0.0,0,0,0,0,0,7548,0.0,0,0,0,0.0,1.0
0.0,7224,0,0,0,9337,0,0.0,0,0,0,0,0.0,139,0,0,0,0.0,0,0.0,0,0,2014.0,0.0,0,0,0,0,0,8801,0.0,0,0,0,0.0,1.0
0.0,4315,0,0,0,9337,1,0.0,0,0,1,0,0.0,128,0,0,0,0.0,0,0.0,0,0,2015.0,0.0,0,0,0,0,0,8434,0.0,0,0,0,0.0,1.0
1.0,3440,0,0,0,3325,0,0.0,0,0,0,0,0.0,113,0,0,0,0.0,0,0.0,0,0,2017.0,0.0,0,0,0,0,0,6900,0.0,0,0,0,0.0,0.0
0.0,3441,0,0,0,7694,0,0.0,0,0,0,0,0.0,123,0,0,0,0.0,0,0.0,0,0,2009.0,0.0,0,0,0,0,0,9070,0.0,0,0,0,0.0,1.0
1.0,1600,0,0,0,9337,0,0.0,0,0,0,0,0.0,104,0,0,0,0.0,0,0.0,0,0,2017.0,0.0,0,0,0,0,0,5499,0.0,0,0,0,0.0,0.0
0.0,2884,0,0,0,9337,0,0.0,0,0,0,0,0.0,87,0,0,0,0.0,0,0.0,0,0,1992.0,0.0,0,0,0,0,0,1151,0.0,0,0,0,0.0,0.0
1.0,3849,0,0,0,9337,0,0.0,0,0,0,0,0.0,86,0,0,0,0.0,0,0.0,0,0,2015.0,0.0,0,0,0,0,0,8011,0.0,0,0,0,0.0,0.0
1.0,6598,0,0,0,6044,0,0.0,0,0,0,0,0.0,107,0,0,0,0.0,0,0.0,0,0,2017.0,0.0,0,0,0,0,0,5111,0.0,0,0,0,0.0,0.0
0.0,4904,0,0,0,5288,0,0.0,0,0,0,0,0.0,128,0,0,0,0.0,0,0.0,0,0,2009.0,0.0,0,0,0,0,0,5507,0.0,0,0,0,0.0,1.0
0.0,5854,0,0,0,6044,0,0.0,0,0,0,0,0.0,139,0,0,0,0.0,0,0.0,0,0,2014.0,0.0,0,0,0,0,0,8801,0.0,0,0,0,0.0,1.0
0.0,9427,0,0,0,6582,0,0.0,0,0,0,0,0.0,86,0,0,0,1.0,0,0.0,0,0,1984.0,0.0,0,0,0,0,0,5513,0.0,0,0,0,0.0,0.0
1.0,6024,0,0,0,6044,0,0.0,0,0,0,0,0.0,95,0,0,0,0.0,0,0.0,0,0,2020.0,0.0,0,0,0,0,0,6154,0.0,0,0,0,0.0,0.0
0.0,2901,0,0,0,6582,0,0.0,0,0,0,0,0.0,139,0,0,0,1.0,0,0.0,0,0,2018.0,0.0,0,0,0,0,0,6640,0.0,0,0,0,0.0,0.0
0.0,7940,0,0,0,9337,1,0.0,0,0,0,0,0.0,119,0,0,0,0.0,0,0.0,0,0,1984.0,0.0,0,0,0,0,0,1660,0.0,0,0,0,0.0,0.0
0.0,5955,0,0,0,4096,0,0.0,0,0,0,0,0.0,107,0,0,0,1.0,0,0.0,0,0,2013.0,0.0,0,0,0,0,0,2441,0.0,0,0,0,0.0,0.0
0.0,8790,0,0,0,1325,0,0.0,0,0,0,0,0.0,106,0,0,0,0.0,0,0.0,0,0,2017.0,0.0,0,0,0,0,0,9154,0.0,0,0,0,0.0,0.0
1.0,2129,0,0,0,9337,0,0.0,0,0,0,0,0.0,122,0,0,0,0.0,0,0.0,0,0,2001.0,0.0,0,0,0,0,0,2176,0.0,0,0,0,0.0,0.0
0.0,1261,0,0,0,9337,0,0.0,0,0,0,0,0.0,84,0,0,0,0.0,0,0.0,0,0,2000.0,0.0,0,0,0,0,0,4508,0.0,0,0,0,0.0,0.0
0.0,6157,0,0,0,6044,0,0.0,0,0,0,0,0.0,124,0,0,0,0.0,0,0.0,0,0,2020.0,0.0,0,0,0,0,0,8421,0.0,0,0,0,0.0,1.0
0.0,9839,0,0,0,1325,0,0.0,0,0,0,0,0.0,148,0,0,0,1.0,0,0.0,0,0,2003.0,0.0,0,0,0,0,0,5682,0.0,0,0,0,0.0,0.0
0.0,7022,0,0,0,9337,0,0.0,0,0,0,0,0.0,112,0,0,0,0.0,0,0.0,0,0,1989.0,0.0,0,0,0,0,0,8620,0.0,0,0,0,0.0,0.0
0.0,1074,0,0,0,1325,0,0.0,0,0,0,0,0.0,179,0,0,0,0.0,0,0.0,0,0,2014.0,1.0,0,0,0,0,0,4107,0.0,0,0,0,0.0,0.0
0.0,4034,0,0,0,9337,0,0.0,0,0,0,0,0.0,96,0,0,0,0.0,0,0.0,0,0,2002.0,0.0,0,0,0,0,0,7085,0.0,0,0,0,0.0,1.0
0.0,3669,0,0,0,9337,0,0.0,0,0,0,0,0.0,106,0,0,0,0.0,0,0.0,0,0,1996.0,0.0,0,0,0,0,0,7634,0.0,0,0,0,0.0,1.0
0.0,2687,0,0,0,3325,0,0.0,0,0,0,0,0.0,116,0,0,0,0.0,0,0.0,0,0,2018.0,1.0,0,0,0,0,0,7273,0.0,0,0,0,0.0,0.0
0.0,1815,0,0,0,9494,0,0.0,0,0,0,0,0.0,98,0,0,0,0.0,0,0.0,0,0,2018.0,0.0,0,0,0,0,0,2551,0.0,0,0,0,0.0,1.0
1.0,8486,0,0,0,9337,0,0.0,0,0,0,0,0.0,107,0,0,0,0.0,0,0.0,0,0,2017.0,0.0,0,0,0,0,0,5111,0.0,0,0,0,0.0,0.0
1.0,2692,0,0,0,6044,0,0.0,0,0,0,0,0.0,120,0,0,0,0.0,0,0.0,0,0,2008.0,0.0,0,0,0,0,0,8530,0.0,0,0,0,0.0,0.0
1.0,5819,0,0,0,3543,0,0.0,0,0,0,0,0.0,112,0,0,0,0.0,0,0.0,0,0,2014.0,0.0,0,0,0,0,0,9736,0.0,0,0,0,0.0,0.0
0.0,5490,0,0,0,9337,0,0.0,0,0,0,0,0.0,113,0,0,0,0.0,0,0.0,0,0,2014.0,0.0,0,0,0,0,0,7909,0.0,0,0,0,0.0,0.0
0.0,2299,0,0,0,9337,0,0.0,0,0,0,0,0.0,91,0,0,0,0.0,0,0.0,0,0,2014.0,0.0,0,0,0,0,0,4104,0.0,0,0,0,0.0,0.0
0.0,6451,0,0,0,6582,0,0.0,0,0,0,0,0.0,102,0,0,0,1.0,0,0.0,0,0,2015.0,0.0,0,0,0,0,0,9432,0.0,0,0,0,0.0,0.0
0.0,9956,0,0,0,9337,0,0.0,0,0,0,0,0.0,110,0,0,0,0.0,0,0.0,0,0,2008.0,0.0,0,0,0,0,1,4089,0.0,0,0,0,0.0,1.0
0.0,8131,0,0,0,9337,0,0.0,0,0,0,0,0.0,113,0,0,0,0.0,0,0.0,0,0,2008.0,0.0,0,0,0,0,0,6580,0.0,0,0,0,0.0,0.0
1.0,9858,0,0,0,9337,0,0.0,0,0,0,0,0.0,92,0,0,0,0.0,0,0.0,0,0,2016.0,0.0,0,0,0,0,0,4770,0.0,0,0,0,0.0,0.0
0.0,3250,0,0,0,4096,0,0.0,0,0,0,0,0.0,95,0,0,0,0.0,0,0.0,0,0,2007.0,0.0,0,0,1,0,0,5522,1.0,0,0,0,0.0,0.0
0.0,6117,0,0,0,9337,0,0.0,0,0,0,0,0.0,118,0,0,0,0.0,0,0.0,0,0,2016.0,0.0,0,0,0,0,0,1660,0.0,0,0,0,0.0,0.0
0.0,3057,1,0,0,6582,0,0.0,0,0,0,0,0.0,105,0,0,0,0.0,0,0.0,0,0,2015.0,0.0,0,1,0,0,0,8609,0.0,0,0,0,0.0,1.0
0.0,9737,0,0,0,9337,0,0.0,0,0,0,0,0.0,97,0,0,0,0.0,0,0.0,0,0,2015.0,0.0,0,0,0,0,0,8175,0.0,0,0,0,0.0,1.0
0.0,8986,0,0,0,7694,0,0.0,0,0,0,0,0.0,99,0,0,0,0.0,0,0.0,0,0,2016.0,1.0,0,0,0,0,0,8368,0.0,0,0,0,0.0,0.0
0.0,4474,0,0,0,3325,0,0.0,0,0,0,0,0.0,109,0,0,0,1.0,0,0.0,0,0,2016.0,0.0,0,0,0,0,0,6280,0.0,0,0,0,0.0,0.0
1.0,6531,0,0,0,5146,0,0.0,0,0,0,0,0.0,126,0,0,0,0.0,0,0.0,0,0,2013.0,0.0,0,0,0,0,0,5758,0.0,0,0,0,0.0,0.0
0.0,2146,0,0,0,4096,0,0.0,0,0,0,0,0.0,181,0,0,0,0.0,0,0.0,0,0,2017.0,1.0,0,0,0,0,0,5010,0.0,0,0,0,0.0,0.0
0.0,9723,0,1,0,1325,0,0.0,0,0,0,0,0.0,126,0,0,0,0.0,0,0.0,0,0,1999.0,1.0,0,0,0,0,0,4959,0.0,0,0,0,0.0,0.0
0.0,4474,0,0,0,1325,0,0.0,0,0,0,0,0.0,129,0,0,0,0.0,0,0.0,0,0,2017.0,1.0,0,0,0,0,0,1662,0.0,0,0,0,0.0,0.0
0.0,4150,0,0,0,9337,1,0.0,0,0,0,0,0.0,119,0,0,0,0.0,0,0.0,0,0,1984.0,0.0,0,0,0,0,0,1660,0.0,0,0,0,0.0,0.0
1.0,7935,0,0,0,6044,0,0.0,0,0,0,0,0.0,95,0,0,0,0.0,0,0.0,0,0,2015.0,0.0,0,0,0,0,0,7708,0.0,0,0,0,0.0,0.0
1.0,3490,0,0,0,9337,0,0.0,0,0,0,0,0.0,102,0,0,0,0.0,0,0.0,0,0,2000.0,0.0,0,0,0,0,0,5682,0.0,0,0,0,0.0,0.0
0.0,7042,0,0,0,6044,0,0.0,0,0,0,0,0.0,105,0,0,0,0.0,0,0.0,0,0,2011.0,0.0,0,0,0,0,0,2599,0.0,0,0,0,0.0,1.0
1.0,7157,0,0,0,9337,0,0.0,0,0,0,0,0.0,134,0,0,0,0.0,0,0.0,0,0,2014.0,0.0,0,0,0,0,0,8359,0.0,0,0,0,0.0,0.0
0.0,3526,0,0,0,7819,0,0.0,0,0,0,0,0.0,136,0,0,0,0.0,0,0.0,0,0,2009.0,0.0,0,0,0,0,0,8682,0.0,0,0,0,0.0,1.0
0.0,1174,0,0,0,1325,0,0.0,0,0,0,0,0.0,185,0,0,0,0.0,0,0.0,0,0,2004.0,0.0,0,0,0,0,0,9666,1.0,0,0,0,0.0,0.0
0.0,6287,0,0,0,6582,0,0.0,0,0,0,0,0.0,94,0,0,0,0.0,0,0.0,0,0,2016.0,0.0,0,0,0,0,0,5188,0.0,0,0,0,0.0,0.0
1.0,1573,0,0,0,9337,0,0.0,0,0,0,0,0.0,83,0,0,0,0.0,0,0.0,0,0,2015.0,0.0,0,0,0,0,0,8689,0.0,0,0,0,0.0,0.0
0.0,1562,0,0,0,3543,0,0.0,0,0,0,0,0.0,117,0,0,0,1.0,0,0.0,0,0,2006.0,0.0,0,0,0,0,0,3479,0.0,0,0,0,0.0,0.0
0.0,3310,0,0,0,6582,0,0.0,0,0,0,0,0.0,102,0,0,0,1.0,0,0.0,0,0,2015.0,0.0,0,0,0,0,0,9136,0.0,0,0,0,0.0,0.0
0.0,8216,0,0,0,1325,0,0.0,0,0,0,0,0.0,126,0,0,0,0.0,0,0.0,0,0,2014.0,0.0,0,0,0,0,0,9744,1.0,0,0,0,0.0,0.0
0.0,5147,0,0,0,1325,0,0.0,0,0,0,0,0.0,100,0,0,0,0.0,0,0.0,0,0,2011.0,1.0,0,0,0,0,0,6742,0.0,0,0,0,0.0,0.0
0.0,3669,0,0,0,9337,0,0.0,0,0,0,0,0.0,127,0,0,0,0.0,0,0.0,0,0,1996.0,0.0,0,0,0,0,0,5671,0.0,0,0,0,0.0,1.0
1.0,1562,1,1,0,6582,0,0.0,0,0,0,0,0.0,107,0,0,0,0.0,0,0.0,0,0,2008.0,0.0,0,0,0,0,0,8609,0.0,0,0,0,0.0,0.0
0.0,2283,0,0,0,6582,0,0.0,0,0,0,0,0.0,79,0,0,0,0.0,0,0.0,0,0,1995.0,1.0,0,0,0,0,0,9297,0.0,0,0,0,0.0,0.0
0.0,6439,0,0,0,1325,0,0.0,0,0,0,0,0.0,142,0,0,0,0.0,0,0.0,0,0,2013.0,1.0,0,0,0,0,0,6682,0.0,0,0,0,0.0,0.0
0.0,3020,0,0,0,3325,0,0.0,0,1,0,0,0.0,113,0,0,0,0.0,0,0.0,0,0,2014.0,1.0,0,0,0,0,0,9297,0.0,0,0,0,0.0,0.0
0.0,4519,0,0,0,9337,0,0.0,0,0,0,0,0.0,102,0,0,0,0.0,0,0.0,0,0,2018.0,0.0,0,0,0,0,0,7939,0.0,0,0,0,0.0,1.0
1.0,8442,0,1,0,9337,0,0.0,0,0,0,0,0.0,91,0,0,0,0.0,0,0.0,0,0,2016.0,0.0,0,0,0,0,0,3570,0.0,0,0,0,0.0,0.0
0.0,4693,0,0,0,1325,0,0.0,0,0,0,0,0.0,154,0,0,0,0.0,0,0.0,0,0,2005.0,1.0,0,0,0,0,0,8194,0.0,0,0,0,0.0,0.0
0.0,6275,0,0,0,1325,0,0.0,0,0,0,0,0.0,109,0,0,0,0.0,0,0.0,0,1,2007.0,1.0,0,0,0,0,0,6682,0.0,0,0,0,0.0,0.0
0.0,6952,0,0,0,1325,0,0.0,0,0,0,0,0.0,134,0,0,0,0.0,0,0.0,0,0,2011.0,1.0,0,0,0,0,0,6989,0.0,0,0,0,0.0,0.0
0.0,3000,0,0,0,9337,0,0.0,0,0,0,0,0.0,127,0,0,0,0.0,0,0.0,0,0,2017.0,0.0,0,0,0,0,0,4544,0.0,0,0,0,0.0,1.0
0.0,9016,0,0,0,9337,0,0.0,0,0,0,0,0.0,96,0,0,0,0.0,0,0.0,0,0,1990.0,0.0,0,0,0,0,0,8701,0.0,0,0,0,0.0,1.0
0.0,8798,0,0,0,9337,1,0.0,0,0,0,0,0.0,132,0,0,0,0.0,0,0.0,0,0,2001.0,0.0,0,0,0,0,0,1987,0.0,0,0,0,0.0,1.0
0.0,9031,0,0,0,9337,0,0.0,0,0,0,0,0.0,110,0,0,0,0.0,0,0.0,0,0,2007.0,0.0,0,0,0,0,0,7964,0.0,0,0,0,0.0,1.0
1.0,8778,0,0,0,6582,0,0.0,0,0,0,0,0.0,151,0,0,0,0.0,0,0.0,0,0,2006.0,0.0,0,0,0,0,0,4470,0.0,0,0,0,0.0,0.0
1.0,7116,0,0,0,9337,0,0.0,0,0,0,0,0.0,101,0,0,0,0.0,0,0.0,0,0,2015.0,0.0,0,0,0,0,0,4480,0.0,0,0,0,0.0,0.0
0.0,6088,0,0,0,9337,0,0.0,0,0,0,0,0.0,127,0,0,1,0.0,0,0.0,0,0,1984.0,0.0,0,0,0,0,0,8620,0.0,0,0,0,0.0,0.0
1.0,2946,0,0,0,9337,0,0.0,0,0,0,0,0.0,119,0,0,0,0.0,0,0.0,0,0,2016.0,0.0,0,0,0,0,0,9806,0.0,0,0,0,0.0,0.0
1.0,4514,0,0,0,9337,0,0.0,0,0,0,0,0.0,98,0,0,0,0.0,0,0.0,1,0,2004.0,0.0,0,0,0,0,0,9529,0.0,0,0,0,0.0,0.0
0.0,5774,0,0,0,9337,0,0.0,0,0,0,0,0.0,127,0,0,0,0.0,0,0.0,0,0,2017.0,0.0,0,0,0,0,0,4544,0.0,0,0,0,0.0,1.0
0.0,9888,0,0,0,6582,0,0.0,0,0,0,0,0.0,117,0,0,0,0.0,0,0.0,0,0,2009.0,1.0,0,0,0,0,0,3361,0.0,0,0,0,0.0,0.0
1.0,8917,0,0,0,9337,0,0.0,0,0,0,0,0.0,106,0,0,0,0.0,0,0.0,0,0,2015.0,0.0,0,0,0,0,0,1674,0.0,0,0,0,0.0,0.0
0.0,7274,0,0,0,9337,0,0.0,0,0,0,0,0.0,110,0,0,0,0.0,0,0.0,0,0,2018.0,0.0,0,0,0,0,0,3394,0.0,0,0,0,0.0,1.0
1.0,4991,0,1,0,9337,0,0.0,0,0,0,0,0.0,154,0,0,0,0.0,0,0.0,0,0,1994.0,0.0,0,0,0,0,0,4517,0.0,0,0,0,0.0,0.0
1.0,3776,0,0,0,9337,0,0.0,0,0,0,0,0.0,122,0,0,0,0.0,0,0.0,0,0,2015.0,0.0,0,0,0,0,0,4617,0.0,0,0,0,0.0,0.0
1.0,6862,0,0,0,9337,0,0.0,0,0,0,0,0.0,93,0,0,0,0.0,0,0.0,0,0,2015.0,0.0,0,0,0,0,0,6359,0.0,0,0,0,0.0,0.0
0.0,7029,0,0,0,2302,0,0.0,0,0,0,0,0.0,89,0,0,0,0.0,0,0.0,0,0,2017.0,0.0,0,0,0,0,0,1052,0.0,0,0,0,0.0,1.0
0.0,6099,0,0,0,4096,0,0.0,0,0,0,0,0.0,95,0,0,0,0.0,0,0.0,0,0,2006.0,0.0,0,0,1,0,0,4346,1.0,0,0,0,0.0,0.0
1.0,2958,0,0,0,9337,0,0.0,0,0,0,0,0.0,128,0,0,0,0.0,0,0.0,0,0,2008.0,0.0,0,0,0,0,0,6374,0.0,0,0,0,0.0,0.0
0.0,3049,0,0,1,9337,0,0.0,0,0,0,0,0.0,158,0,0,0,0.0,0,0.0,0,1,2009.0,0.0,0,0,0,0,0,5489,0.0,0,0,0,0.0,1.0
0.0,8008,0,0,0,3325,0,0.0,0,0,0,0,0.0,116,0,0,0,0.0,0,0.0,0,0,2018.0,1.0,0,0,0,0,0,7273,0.0,0,0,0,0.0,0.0
